id,sentence,subject_entity,object_entity,label
497,I형 초신성의 분류에서 광도곡선은 크게 중요하지 않다.,"{'text': 'I형 초신성', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'CLO'}","{'text': '광도곡선', 'start_idx': 13, 'end_idx': 16, 'entity_type': 'CON'}",no_relation
500,이런 무거운 원소로부터 지구와 같은 암석 행성이 탄생한다.,"{'text': '암석 행성', 'start_idx': '20', 'end_idx': '24', 'entity_type': 'CLO'}","{'text': '무거운 원소', 'start_idx': '3', 'end_idx': '8', 'entity_type': 'ELM'}",clo:composed_of
345,"달 처럼, 수성, 역시 위상이 있는데, 내합일 때는 ""없고"" 외합일 때는 ""꽉 차"" 있다. 하지만 달과는 다르게 이 때는 지구에서 볼 수 없는데, 이는 태양과 너무 가깝기 때문이다.","{'text': '수성', 'start_idx': 6, 'end_idx': 7, 'entity_type': 'CLO'}","{'text': '달', 'start_idx': 0, 'end_idx': 0, 'entity_type': 'CLO'}",no_relation
988,예를 들면 분광형 B의 청색 주계열성 아케르나르의 경우 적도 자전 속도는 초당 225킬로미터 이상에 이른다.,"{'text': '분광형 B의 청색 주계열성', 'start_idx': '6', 'end_idx': '19', 'entity_type': 'CLO'}","{'text': '아케르나르', 'start_idx': '21', 'end_idx': '25', 'entity_type': 'CLO'}",clo:contains
733,따라서 금성은 저녁의 개밥바라기로 보이다가 내합이 지나고 나면 새벽의 샛별로 보이게 된다.,"{'text': '금성', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'CLO'}","{'text': '개밥바라기', 'start_idx': '12', 'end_idx': '16', 'entity_type': 'CLO'}",clo:alias_of
917,블랙홀의 가장 결정적인 특징은 사건의 지평선의 존재이다.,"{'text': '사건의 지평선', 'start_idx': 17, 'end_idx': 23, 'entity_type': 'CLO'}","{'text': '블랙홀', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",clo:exists_in
107,"실제로 2005년의 터키에서 일어나는 개기 일식 중에서 오른쪽에 금성이 보인 바 있고, 2011년 중국 만리장성에서 개기 일식이 일어날 때에 금성이 왼쪽에서 빛나고 있었고, 평소 때에 관측이 거의 불가능한 수성도 함께 보였다.","{'text': '금성', 'start_idx': 36, 'end_idx': 37, 'entity_type': 'CLO'}","{'text': '수성', 'start_idx': 115, 'end_idx': 116, 'entity_type': 'CLO'}",no_relation
270,"지각 평형설에 따르면, 대륙지각은 낮은 밀도를 보상하기 위해서 두꺼워야하고, 해양지각은 얇아야 한다. 이러한 까닭에 대륙지각의 두께는 30에서 70km에 달하는 반면, 해양지각의 두께는 10km도 채 되지 않는다.","{'text': '지각 평형설', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'PER'}","{'text': '10km', 'start_idx': 104, 'end_idx': 107, 'entity_type': 'PER'}",no_relation
126,이러한 충돌로 목성의 대기의 조성에 관한 유용한 자료를 얻을 수 있었다.,"{'text': '목성', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}","{'text': '대기', 'start_idx': 12, 'end_idx': 13, 'entity_type': 'ELM'}",no_relation
759,"별의 내부는 양파처럼 층을 이루게 되고, 큰 껍질에서는 보다 융합하기 쉬운 원소들의 연소가 일어난다.","{'text': '별', 'start_idx': '0', 'end_idx': '0', 'entity_type': 'CLO'}","{'text': '원소', 'start_idx': '42', 'end_idx': '43', 'entity_type': 'ELM'}",clo:composed_of
718,해왕성은 태양에서 가장 멀리 떨어져 있는 행성이지만 태양계에서 가장 강력한 바람을 유지할 수 있는 내부 에너지를 가지고 있다.,"{'text': '행성', 'start_idx': '23', 'end_idx': '24', 'entity_type': 'CLO'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:contains
97,"항성인 태양, 태양을 공전하는 행성, 그 행성을 공전하는 위성, 그리고 왜소행성(dwarf planet)과 소행성, 혜성, 카이퍼대 (Kuiper belt) 천체를 비롯한 태양계 소천체(small Solar System body, SSSB), 행성간먼지(interplanetary dust)로 구성되었다.","{'text': '행성', 'start_idx': '17', 'end_idx': '18', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '4', 'end_idx': '5', 'entity_type': 'CLO'}",clo:revolves
433,"우주선이 목성의 뒤편을 통과하는 과정에서, 밤측 대기에서 번개에 의한 섬광이 관측되기도 하였다.","{'text': '목성', 'start_idx': 5, 'end_idx': 6, 'entity_type': 'CLO'}","{'text': '섬광', 'start_idx': 39, 'end_idx': 40, 'entity_type': 'CON'}",no_relation
628,"은하에는 세가지 기본적 분류가 있다. 타원형, 나선형, 불규칙형이 그것들이다.","{'text': '은하', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '타원형', 'start_idx': '21', 'end_idx': '23', 'entity_type': 'CLO'}",clo:contains
886,"태양계 내에서 혜성, 센타우루스족, 우주 먼지 같은 소천체는 이런 구역을 자유롭게 떠다닌다.","{'text': '소천체', 'start_idx': '29', 'end_idx': '31', 'entity_type': 'CLO'}","{'text': '혜성', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'CLO'}",clo:contains
559,천문학자들은 이런 차이점을 강조하기 위해 천왕성과 해왕성을 거대 얼음 행성으로 따로 분류하기도 한다.,"{'text': '거대 얼음 행성', 'start_idx': '33', 'end_idx': '40', 'entity_type': 'CLO'}","{'text': '천왕성', 'start_idx': '23', 'end_idx': '25', 'entity_type': 'CLO'}",clo:contains
652,"얼마 뒤에 해왕성의 제1위성인 트리톤이 발견되었지만, 나머지 13개의 위성들은 19세기가 다 가도록 발견되지 못했다.","{'text': '트리톤', 'start_idx': '17', 'end_idx': '19', 'entity_type': 'CLO'}","{'text': '해왕성', 'start_idx': '6', 'end_idx': '8', 'entity_type': 'CLO'}",clo:revolves
87,"해왕성의 스펙트럼은 그 하부 성층권이 메테인의 자외선 광분해의 결과물, 즉 에테인·아세틸렌 등의 응축물 때문에 흐린 상태라는 것을 암시하고 있다.","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '메테인', 'start_idx': '21', 'end_idx': '23', 'entity_type': 'ELM'}",clo:composed_of
597,"해왕성과 태양 사이의 거리는 천왕성과 태양 사이의 거리보다 50% 더 멀고, 해왕성은 천왕성이 받는 태양광의 40%밖에 받지 못하지만, 두 행성의 표면 온도는 대략 같다.","{'text': '천왕성', 'start_idx': 16, 'end_idx': 18, 'entity_type': 'CLO'}","{'text': '해왕성', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",no_relation
303,"블랙홀 안으로 들어간 물질의 종류가 무엇인지는 관계없이, 그 물질에 대해 보존되는 정보는 질량, 전하량, 각운동량 뿐이다.","{'text': '블랙홀', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}","{'text': '물질', 'start_idx': 12, 'end_idx': 13, 'entity_type': 'ELM'}",no_relation
338,Ib형 및 Ic형 초신성들은 II형과 마찬가지로 거대한 별이 중심핵 붕괴를 일으켜 형성된다. ,"{'text': '거대한 별', 'start_idx': '27', 'end_idx': '31', 'entity_type': 'CLO'}","{'text': 'Ic형 초신성', 'start_idx': '6', 'end_idx': '12', 'entity_type': 'CLO'}",clo:turn_into
944,우주 망원경의 발전으로 지구 대기에 흡수되어서 그동안 관측 할 수 없었던 전자기파의 영역을 통한 관측이 가능하게 되었다.,"{'text': '우주', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '지구', 'start_idx': '13', 'end_idx': '14', 'entity_type': 'CLO'}",no_relation
645,"광자구상의 궤도는 동역학적으로 불안정하며, 불안정성은 새로운 물질 입자가 블랙홀로 낙하하는 등의 요동에 의해 시간이 갈수록 더욱 커진다.","{'text': '블랙홀', 'start_idx': '41', 'end_idx': '43', 'entity_type': 'CLO'}","{'text': '물질 입자', 'start_idx': '34', 'end_idx': '38', 'entity_type': 'ELM'}",no_relation
855,별은 주로 은하에 존재하는 것으로 알려졌지만 은하와 은하 사이 공간에 있는 별도 발견되었다.,"{'text': '별', 'start_idx': 0, 'end_idx': 0, 'entity_type': 'PER'}","{'text': '은하', 'start_idx': 6, 'end_idx': 7, 'entity_type': 'PER'}",clo:exists_in
42,"역사적으로 금성의 태양면 통과는 중요한 이벤트였는데, 천문학자들은 이 기회를 통해 1천문단위(태양-지구 거리)를 직접적으로 결정할 수 있기 때문이다.","{'text': '1천문단위', 'start_idx': '46', 'end_idx': '50', 'entity_type': 'MET'}","{'text': '금성', 'start_idx': '6', 'end_idx': '7', 'entity_type': 'CLO'}",no_relation
218,한편 달의 궤도면은 지구의 공전궤도면과 또 다시 5도의 차이가 있다. 따라서 삭망마다 일식과 월식이 반복되지 않는다.,"{'text': '달', 'start_idx': 3, 'end_idx': 3, 'entity_type': 'CLO'}","{'text': '지구', 'start_idx': 11, 'end_idx': 12, 'entity_type': 'CLO'}",no_relation
427,"이 유명한 논쟁에서 섀플리는 은하수가 우주 천체이며, 나선성운의 하나인 안드로메다는 단순히 우리 은하의 일부라고 주장했고, 반면에 커티스는 안드로메다와 나선성운들은 우리은하 밖에 존재하는 다른 은하, 소위 섬우주(Island universe)라고 주장했다.","{'text': '섀플리', 'start_idx': 11, 'end_idx': 13, 'entity_type': 'PER'}","{'text': '커티스', 'start_idx': 73, 'end_idx': 75, 'entity_type': 'PER'}",no_relation
512,"겉보기 등급은 항성의 밝기, 지구에서의 거리, 지구 대기의 영향 등에 따라 결정된다.","{'text': '지구', 'start_idx': 16, 'end_idx': 17, 'entity_type': 'CLO'}","{'text': '항성', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}",no_relation
1012,2015년 기준으로 관측된 항성 중 가장 밝은 존재는 R 136a1으로 절대 등급은 무려 −12.23에 이른다.,"{'text': '항성', 'start_idx': '15', 'end_idx': '16', 'entity_type': 'CLO'}","{'text': 'R 136a1', 'start_idx': '30', 'end_idx': '36', 'entity_type': 'CLO'}",clo:contains
451,그러나 지구가 태양을 돌면서 우리가 태양을 바라보는 위치는 변하기 때문에 적도상에서 우리 눈에 보이는 ‘겉보기 자전’ 주기는 약 28일이다.,"{'text': '약 28일', 'start_idx': 70, 'end_idx': 74, 'entity_type': 'MET'}","{'text': '태양', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}",met:feature_of
522,이러한 파이오니어 임무를 통해서 목성의 대기와 목성의 위성 일부를 근접 촬영한 모습을 처음으로 얻을 수 있었다.,"{'text': '목성의 위성', 'start_idx': '26', 'end_idx': '31', 'entity_type': 'CLO'}","{'text': '목성', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'CLO'}",clo:revolves
622,1800년대에 자연 철학(natural philosophy)이라는 명칭은 서서히 자연 과학(natural science)이라는 명칭으로 대체되었다.,"{'text': '1800년대', 'start_idx': 0, 'end_idx': 5, 'entity_type': 'DAT'}","{'text': '자연 철학', 'start_idx': 8, 'end_idx': 12, 'entity_type': 'CON'}",no_relation
25,"중심핵 붕괴 초신성은 수명이 짧은 거대한 별에서 일어나기에, 항성 형성이 현재 일어나거나 또는 최근에 일어난 은하에서 발생한다.","{'text': '거대한 별', 'start_idx': '19', 'end_idx': '23', 'entity_type': 'CLO'}","{'text': '중심핵 붕괴 초신성', 'start_idx': '0', 'end_idx': '9', 'entity_type': 'CLO'}",clo:turn_into
395,지구 자기장은 태양풍이 지구의 대기를 벗기는 것을 막아 준다.,"{'text': '지구', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}",no_relation
643,"나선팔들은 성간먼지를 많이 포함하고, 주로 별들이 형성되는 곳으로 푸른 빛을 띠고 있다.","{'text': '나선팔', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '성간먼지', 'start_idx': '6', 'end_idx': '9', 'entity_type': 'ELM'}",clo:composed_of
172,그러면 마찰력이 너무 강해져서 원반이 전자기 복사(주로 엑스선)를 방출할 만큼 뜨거워진다.,"{'text': '원반', 'start_idx': '17', 'end_idx': '18', 'entity_type': 'CLO'}","{'text': '전자기 복사', 'start_idx': '21', 'end_idx': '26', 'entity_type': 'ELM'}",no_relation
289,"만약 두 은하 중 하나가 다른 것 보다 월등히 큰 경우, 작은 은하가 큰 은하에 완전히 흡수되므로(먹히게 되므로), 이를 은하의 흡수 합병이라고 부르기도 한다. 이 경우 큰 은하는 거의 모양이 변하지 않는 반면, 작은 은하는 조석력에 의해 쉽게 찢어지게 된다.","{'text': '은하의 흡수 합병', 'start_idx': 68, 'end_idx': 76, 'entity_type': 'CON'}","{'text': '은하', 'start_idx': 5, 'end_idx': 6, 'entity_type': 'CLO'}",no_relation
941,"이런 상태는 이심율이 클 경우에 더 일어날 가능성이 높기 때문에, 수성의 궤도 공명 이유를 설명하기 위한 좋은 방책이다.","{'text': '수성', 'start_idx': 37, 'end_idx': 38, 'entity_type': 'CLO'}","{'text': '궤도 공명', 'start_idx': 41, 'end_idx': 45, 'entity_type': 'CON'}",no_relation
114,주계열성에서 대류층이 생겨나는 장소는 질량에 따라 결정된다.,"{'text': '주계열성', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'PER'}","{'text': '대류층', 'start_idx': 7, 'end_idx': 9, 'entity_type': 'PER'}",no_relation
368,태양이 점차 밝아지면서 지구의 남은 대기마저도 날아가게 될 것이다.,"{'text': '지구', 'start_idx': '13', 'end_idx': '14', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",no_relation
28,"화성(火星, )은 태양계의 4번째 행성이며, 4개의 지구형 행성 중 하나이다.","{'text': '화성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '10', 'end_idx': '12', 'entity_type': 'CLO'}",clo:exists_in
81,"르네상스 시기에 들어 서양의 여러 학자들 역시 고대 그리스 시대의 지식을 새롭게 발견하는 한편, 이슬람 과학의 영향을 받아 실험을 중요하게 여기기 시작하였다.","{'text': '르네상스 시기', 'start_idx': 0, 'end_idx': 6, 'entity_type': 'DAT'}","{'text': '이슬람 과학', 'start_idx': 54, 'end_idx': 59, 'entity_type': 'CON'}",no_relation
424,"해왕성의 대류권 내에서 흑점 폭풍들은 밝은 구름들보다 낮은 고도에서 일어나는 것으로 보이며, 그 때문에 구름 상층부에 난 구멍처럼 보이는 것 같다.","{'text': '해왕성', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}","{'text': '흑점 폭풍', 'start_idx': 13, 'end_idx': 17, 'entity_type': 'CON'}",no_relation
871,"선사 시대의 여러 문명들은 피라미드, 스톤헨지 같은 천문학적 유물들을 남겼으며, 바빌론, 그리스, 중국, 인도, 이란, 마야 문명 같은 동서양의 초기 문명들은 밤하늘에 관한 많은 관측기록을 남겼다.","{'text': '선사 시대', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}","{'text': '천문학', 'start_idx': 29, 'end_idx': 31, 'entity_type': 'CON'}",no_relation
635,"토성은 태양에서 14억 2,672만 km 떨어져 있어 공전하는데에 29.4571년이 걸리지만 자전속도는 매우 빨라서 목성보다 1시간 많은 10시간 33분 38초마다 한 번씩 자전한다.","{'text': '10시간 33분 38초', 'start_idx': '77', 'end_idx': '88', 'entity_type': 'MET'}","{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
569,"처음 질량이 태양의 약 90배 이상인 별, 또는 그보다 약간 작고 금속성이 높은 별은 가장 흔하게 관측되는 유형인 II-P형 초신성을 형성할 것으로 생각된다.","{'text': '처음 질량이 태양의 약 90배 이상인 별', 'start_idx': '0', 'end_idx': '21', 'entity_type': 'CLO'}","{'text': 'II-P형 초신성', 'start_idx': '64', 'end_idx': '72', 'entity_type': 'CLO'}",clo:turn_into
287,나중에 안드로메다 은하는 1612년에 독일의 시몬 마리우스에 의해 재발견 된다.,"{'text': '1612년', 'start_idx': '14', 'end_idx': '18', 'entity_type': 'DAT'}","{'text': '안드로메다 은하', 'start_idx': '4', 'end_idx': '11', 'entity_type': 'CLO'}",dat:date_of_discovery
405,천문학자 프톨레마이오스는 저서 《Hypothesis in planmenn》에 행성의 일면통과 가능성을 기술했다.,"{'text': '프톨레마이오스', 'start_idx': '5', 'end_idx': '11', 'entity_type': 'PER'}","{'text': '행성의 일면통과 가능성', 'start_idx': '43', 'end_idx': '54', 'entity_type': 'CON'}",per:propose
580,"맥스웰 산은 금성에서 가장 높은 산으로 이슈타르 테라에 있고, 정상의 높이는 금성의 평균 표면 높이보다 11km 더 높은 곳에 위치해 있다.","{'text': '11km', 'start_idx': 58, 'end_idx': 61, 'entity_type': 'MET'}","{'text': '금성', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'CLO'}",no_relation
318,"높은 고도에서 해왕성 대기는 80%가 수소, 19%가 헬륨이다.","{'text': '해왕성', 'start_idx': '8', 'end_idx': '10', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '21', 'end_idx': '22', 'entity_type': 'ELM'}",clo:composed_of
263,"우리 은하가 우주 배경 복사(CMB)에 대하여 물뱀자리 방향으로 초당 550킬로미터 속도로 움직이고 있기 때문에, 태양의 우주 배경 복사에 대한 종국적 속도는 컵자리 또는 사자자리 방향으로 초당 370킬로미터가 된다.","{'text': '태양', 'start_idx': '64', 'end_idx': '65', 'entity_type': 'CLO'}","{'text': '우리 은하', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'CLO'}",clo:exists_in
128,"화성 지각의 평균 두께는 약 50km(31mi)이며, 최대 두께는 125km(78mi)이다.","{'text': '약 50km(31mi)', 'start_idx': '14', 'end_idx': '25', 'entity_type': 'MET'}","{'text': '화성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
393,"뉴 허라이즌스 호의 카메라를 통해 목성의 위성인 이오의 화산에서 분출되는 플라스마를 촬영하였으며 네 갈릴레이 위성에 관해 상세하게 진행되었을 뿐만 아니라, 외곽의 위성들인 히말리아와 엘라라에 대한 장거리 관측도 이루어졌다.","{'text': '이오', 'start_idx': '27', 'end_idx': '28', 'entity_type': 'CLO'}","{'text': '목성', 'start_idx': '19', 'end_idx': '20', 'entity_type': 'CLO'}",clo:revolves
429,태양과 중금속 함유량이 비슷한 별은 이론적으로 중심부에서 핵융합 작용을 일으켜 항성이 되기 위해서는 최소 목성 질량의 75배가 되어야 한다.,"{'text': '별', 'start_idx': '17', 'end_idx': '17', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",no_relation
142,"케플러의 법칙에 따르면, 개개의 천체는 태양을 한 초점으로 하는 타원의 궤도를 따라 운동한다.","{'text': '천체', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '22', 'end_idx': '23', 'entity_type': 'CLO'}",clo:revolves
192,"지구에서는 액체로 된 외핵에서 대류가 일어나는데, 외핵의 하부가 상부보다 더 뜨겁기 때문이다.","{'text': '지구', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}","{'text': '액체', 'start_idx': 6, 'end_idx': 7, 'entity_type': 'ELM'}",clo:composed_of
556,"혜성이 내행성 궤도에 진입하면, 태양에 가까워지면서 일사량이 증가하기 때문에 얼음 상태로 존재하던 휘발성 물질이 증발하여 이온화, ‘코마’라는 이름의 꼬리처럼 생긴 구조를 형성한다.","{'text': '혜성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '18', 'end_idx': '19', 'entity_type': 'CLO'}",no_relation
489,"행성과 행성 사이 자기장의 연결 과정을 자기 재결합이라고 부르는데, 이는 전 우주에서 흔한 현상이다.","{'text': '행성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '전 우주', 'start_idx': '41', 'end_idx': '44', 'entity_type': 'CLO'}",clo:exists_in
802,지질학적으로 화성의 화산 활동은 종결되어 화성의 내부 화학물질이 화성의 표면으로 순환이 되지 않는다.,"{'text': '지질학적', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'PER'}","{'text': '화성', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'CLO'}",no_relation
790,"화성과 지구와의 평균 거리는 7,800만 km이다.","{'text': '지구', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'CLO'}","{'text': '화성', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",no_relation
22,"그에 따라 지구 적도에서 북극점까지의 거리를 정확하게 10,000Km, 이 거리의 4배인 지구 전체 자오선 길이인 40,000km를 기준으로 하는 미터법이 제정되었다.","{'text': '40,000km', 'start_idx': '64', 'end_idx': '71', 'entity_type': 'MET'}","{'text': '지구', 'start_idx': '50', 'end_idx': '51', 'entity_type': 'CLO'}",met:feature_of
164,"지구를 비롯한 여러 행성과 소행성, 유성, 혜성 등의 천체가 태양을 중심으로 돌고 있다.","{'text': '소행성', 'start_idx': '15', 'end_idx': '17', 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': '34', 'end_idx': '35', 'entity_type': 'CLO'}",clo:revolves
998,태양 표면에서 매우 가까운 저층 코로나의 입자 밀도는 약 1015 ~ 1016m−3이다.,"{'text': '약 1015 ~ 1016m−3', 'start_idx': '30', 'end_idx': '45', 'entity_type': 'MET'}","{'text': '코로나', 'start_idx': '18', 'end_idx': '20', 'entity_type': 'CLO'}",met:feature_of
585,보통 작은 망원경을 통해서 목성의 네 갈릴레이 위성과 목성의 대기상의 커다란 구름띠를 볼 수 있다.,"{'text': '갈릴레이 위성', 'start_idx': '21', 'end_idx': '27', 'entity_type': 'CLO'}","{'text': '목성', 'start_idx': '15', 'end_idx': '16', 'entity_type': 'CLO'}",clo:revolves
621,자연위성(自然衛星) 또는 단순히 위성(衛星)은 행성 따위의 둘레를 도는 천체를 말한다. 이 중에서 사람이 만든 위성은 인공위성이라고 한다.,"{'text': '위성(衛星)', 'start_idx': 18, 'end_idx': 23, 'entity_type': 'CLO'}","{'text': '인공위성', 'start_idx': 66, 'end_idx': 69, 'entity_type': 'CLO'}",no_relation
3,우주의 초기에 생성된 이러한 은하의 무리들은 점점 주변의 은하들이나 다른 무리들과 합쳐지면서 우주가 나이를 먹어감에 따라 점점 커다란 은하단 구조로 발달하게 된다.,"{'text': '은하', 'start_idx': '16', 'end_idx': '17', 'entity_type': 'CLO'}","{'text': '은하단', 'start_idx': '75', 'end_idx': '77', 'entity_type': 'CLO'}",clo:turn_into
333,"초신성 폭발의 잔해는 밀집성과, 급속도로 확산되는 물질의 충격파로 이루어져 있다. 이 물질의 구름은 자유 팽창하면서 주위의 성간 매질을 휩쓸고, 이것은 2세기 정도까지 지속된다. 그 뒤 단열 팽창 기간을 지나, 약 10,000년에 걸쳐 서서히 식어가면서 주위 성간 매질과 섞여간다.","{'text': '초신성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '물질', 'start_idx': '28', 'end_idx': '29', 'entity_type': 'ELM'}",clo:composed_of
236,"핵 영역은 밀한 금속성 수소로 둘러싸여 있는데, 이 층은 목성의 반지름의 약 78%까지 뻗어 있다.","{'text': '목성', 'start_idx': '32', 'end_idx': '33', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '13', 'end_idx': '14', 'entity_type': 'ELM'}",clo:composed_of
26,"일본에서는 서양의 천문학을 받아들이면서 이 세 행성의 이름을 자국어로 옮길 때 우라노스가 하늘의 신이므로 천왕(天王)이라는 한자어를, 포세이돈이 바다의 신이므로 해왕(海王)이라는 한자어를, 하데스가 명계(冥界)의 신이므로 명왕(冥王)이라는 한자어를 만들어 붙였고, 한국에서는 이를 그대로 받아들여 사용하였다.","{'text': '우라노스', 'start_idx': '44', 'end_idx': '47', 'entity_type': 'PER'}","{'text': '천왕(天王)', 'start_idx': '59', 'end_idx': '64', 'entity_type': 'CLO'}",per:origin_of
390,금성은 내행성이기 때문에 태양으로부터 47이상 떨어지지 않는다.,"{'text': '내행성', 'start_idx': '4', 'end_idx': '6', 'entity_type': 'CLO'}","{'text': '금성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:contains
468,목성족 혜성은 해왕성 궤도 바깥의 카이퍼대에서 형성된 것으로 여겨진다.,"{'text': '목성족 혜성', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'CLO'}","{'text': '카이퍼대', 'start_idx': '19', 'end_idx': '22', 'entity_type': 'CLO'}",clo:exists_in
991,"태양의 총질량 2퍼센트 미만이 산소, 탄소, 네온, 철 같은 무거운 원소들로 이루어져 있다.","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '산소', 'start_idx': '17', 'end_idx': '18', 'entity_type': 'ELM'}",clo:composed_of
347,수소와 헬륨으로 이루어진 목성과 토성은 거대 가스 행성(Gas giants)라고 부르며 천왕성과 해왕성은 거대 얼음 행성이라고 부른다.,"{'text': '목성', 'start_idx': '14', 'end_idx': '15', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ELM'}",clo:composed_of
464,"세 위성의 궤도 이심률로 인해 위성이 목성에 접근함으로써 목성의 중력에 의한 잡아당김으로 세 위성의 형태에 일정한 굽힘이 발생하며, 위성들이 목성으로부터 멀어지면서 다시 구형에 가까운 형태로 되돌아온다.","{'text': '위성', 'start_idx': '2', 'end_idx': '3', 'entity_type': 'CLO'}","{'text': '목성', 'start_idx': '21', 'end_idx': '22', 'entity_type': 'CLO'}",clo:revolves
1008,수소 및 헬륨보다 무거운 원소는 오래전 폭발한 무거운 별의 중심핵에서 만들어진다.,"{'text': '별', 'start_idx': '30', 'end_idx': '30', 'entity_type': 'CLO'}","{'text': '무거운 원소', 'start_idx': '10', 'end_idx': '15', 'entity_type': 'ELM'}",clo:composed_of
211,"잘 알려진 X-선 천체로는 엑스선 이중성, 펄사, 초신성 잔해, 타원은하, 은하단, 활동은하핵 등이 있다.","{'text': 'X-선 천체', 'start_idx': '6', 'end_idx': '11', 'entity_type': 'CLO'}","{'text': '엑스선 이중성', 'start_idx': '15', 'end_idx': '21', 'entity_type': 'CLO'}",clo:contains
591,극운동과 함께 지구의 자전 속도 역시 일정하지 않으며 따라서 하루의 길이 역시 달라지게 된다. 때때로 윤초가 삽입되는 것은 이러한 영향을 보상하기 위해서이다.,"{'text': '지구', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}","{'text': '윤초', 'start_idx': 57, 'end_idx': 58, 'entity_type': 'CON'}",no_relation
730,"이 지도들이나 명왕성의 적외선 스펙트럼의 주기적인 변화 등을 참고해 보면, 명왕성의 표면은 색상이나 밝기가 꽤 다양고 변화가 큰 편으로, 태양계에서 색상 대비가 가장 뚜렷한 별들 중 하나에 속한다.","{'text': '명왕성', 'start_idx': '8', 'end_idx': '10', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '77', 'end_idx': '79', 'entity_type': 'CLO'}",clo:exists_in
615,목성의 상층부 대기는 약 88 ~ 92%의 수소와 8 ~ 12%의 헬륨으로 이루어져 있다.,"{'text': '목성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '수소', 'start_idx': '24', 'end_idx': '25', 'entity_type': 'ELM'}",clo:composed_of
846,"지구형 행성 중 금성, 지구, 화성은 대기와 충돌 크레이터, 열곡, 지구대, 화산과 같은 구조 지질학적인 표면의 특징을 가지고 있다. “지구형 행성”이라는 용어는 “내행성”이라는 용어와 헷갈리면 안 된다.","{'text': '지구형 행성', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'CLO'}","{'text': '금성', 'start_idx': '9', 'end_idx': '10', 'entity_type': 'CLO'}",clo:contains
